,PSERM average,Library
159,-2.950426829,1
160,-0.772747803,1
161,0.747130646,1
162,-1.319661546,1
163,-0.259999869,1
164,-1.883295076,1
165,-2.565492621,1
166,-2.338137424,1
167,-2.588122515,1
168,-1.878591543,1
169,-0.709113284,1
170,-2.651968983,1
171,-1.734947621,1
172,-2.011686252,1
173,-2.255927765,1
174,-0.804780064,1
175,-1.472018204,1
176,-2.315151037,1
177,-2.156837755,1
178,-3.076086735,1
179,-1.704601618,1
180,-3.892940379,1
181,-1.685222932,1
182,-2.042532939,1
183,-2.560955577,1
184,-2.758104893,1
185,-2.69522075,1
186,-2.036497596,1
187,-1.63363349,1
188,-1.395555888,1
189,-1.230039693,1
190,-2.836725841,1
191,-0.50377899,1
192,-3.034285536,1
193,-1.386319652,1
194,-3.32071997,1
195,-1.954236383,1
196,-4.452434157,1
197,-0.85173968,1
198,-3.33852218,1
199,-2.772898646,1
200,-2.154425534,1
201,-0.526366367,1
202,-1.037924622,1
203,-2.046795137,1
204,-0.584853289,1
205,-2.457744266,1
206,-2.637973893,1
207,-2.274479763,1
208,-1.490747678,1
209,-2.892540811,1
210,-3.659932564,1
211,-1.614707312,1
212,-3.558396966,1
213,-0.924259817,1
214,-1.784731239,1
215,-2.458164055,1
216,-1.541910488,1
217,-4.259122043,1
218,-0.861786415,1
219,-3.605841763,1
220,-4.020191362,1
221,-2.760975395,1
222,-0.492212166,1
223,-1.2533531,1
224,-3.355663568,1
225,-4.087519269,1
226,-1.895190317,1
227,-1.382695904,1
228,-1.164848557,1
229,-3.204105649,1
230,-1.109595482,1
231,-0.026843907,1
232,-1.636117137,1
233,-2.487813223,1
234,-3.189593949,1
235,-2.426037816,1
236,-0.992000324,1
237,-1.8817606,1
238,-2.418890512,1
239,-2.975530436,1
240,-1.308663954,1
241,-3.086147,1
242,-2.628152021,1
243,-3.259464301,1
244,-2.832129032,1
245,-3.870146602,1
246,-1.351229925,1
247,-4.246449939,1
248,-1.531387116,1
249,-0.552464655,1
250,-2.259026369,1
251,-4.09382961,1
252,-3.341709066,1
253,-4.799751582,1
254,-2.33152441,1
255,-2.865284572,1
256,-1.994571139,1
257,-0.746175398,1
258,-2.588440157,1
259,-5.041435055,1
260,-3.58886393,1
261,-0.551322076,1
262,-0.833569633,1
263,-2.049946162,1
264,-2.194203121,1
265,-2.704310966,1
266,-4.103419924,1
267,-2.272265557,1
268,-2.118235597,1
269,-3.750972645,1
270,-2.296560719,1
271,-0.670821227,1
272,-1.874130138,1
273,-4.291630885,1
274,0.293024883,1
275,-3.571039276,1
276,-0.788739777,1
277,-4.136354122,1
278,-1.604753789,1
279,0.521252196,1
280,-0.71921412,1
281,-0.986348405,1
282,-1.309482461,1
283,-3.593804198,1
284,-2.963204948,1
285,-2.945505057,1
286,-1.747240854,1
287,-3.150971881,1
288,-1.192560879,1
289,-3.731038661,1
290,-2.189257715,1
291,-1.866365602,1
292,-1.160372212,1
293,-3.637850817,1
294,-2.148883791,1
295,-2.540467758,1
296,-3.050539574,1
297,-2.951648966,1
298,-3.185723247,1
299,-1.875098233,1
300,-0.937911849,1
301,-3.284893483,1
302,-2.798565134,1
303,-2.438370241,1
304,-2.980580349,1
305,-3.509750586,1
306,-1.903444835,1
307,-1.62987602,1
308,-3.646133258,1
309,-3.206620525,1
310,-1.62526808,1
311,-3.660527876,1
312,-2.174896999,1
313,-1.57515197,1
314,-1.579191164,1
315,-1.224856823,1
316,-2.291312903,1
317,-4.222690943,1
318,-5.895457133,1
319,-1.74917342,1
320,-2.99170658,1
321,-0.046888416,1
322,0.591537777,1
323,-3.736595014,1
324,-3.802741874,1
325,-3.40015415,1
326,-3.643356233,1
327,-0.854910972,1
328,-0.86653469,1
329,-1.969546969,1
330,-1.272885005,1
331,-2.589533265,1
332,-0.956620483,1
333,-4.734975057,1
334,-2.675254111,1
335,-4.338722676,1
336,-3.149777275,1
337,-4.602357306,1
338,-1.604248771,1
339,-2.258162656,1
340,-3.077079008,1
341,-2.62121456,1
342,-1.525978252,1
343,-2.042657433,1
344,-0.968662801,1
345,-1.946020451,1
346,-3.354571952,1
347,-1.771657879,1
348,-0.525339831,1
349,-2.054695116,1
350,-1.240643734,1
351,-1.562428821,1
352,-2.536328262,1
353,-4.6100878,1
354,-0.692709412,1
355,-1.870400544,1
356,-1.223066788,1
357,-4.524044417,1
358,-1.02754848,1
359,-1.490707264,1
360,-3.159881352,1
361,-2.3925277,1
362,-1.243739275,1
363,-3.833283314,1
364,-1.529096231,1
365,-2.056201023,1
366,-0.324647307,1
367,-2.497592785,1
368,-1.766333675,1
369,-4.040949237,1
370,-3.738998729,1
371,-3.44693488,1
372,-3.920747681,1
373,-3.998367362,1
374,-4.044266,1
375,-2.049932177,1
376,-0.840060651,1
377,-0.069069922,1
378,-3.17751226,1
379,-1.552972021,1
380,-3.695179133,1
381,-2.550840119,1
382,-1.22950308,1
383,-1.746280225,1
384,-1.810476777,1
385,-3.256576789,1
386,-3.106238851,1
387,-3.833858753,1
388,-2.529601558,1
389,-1.910715612,1
390,-1.107928545,1
391,-2.120202548,1
392,-1.085464095,1
393,-1.508390014,1
394,-1.646515768,1
395,-3.157401612,1
396,-2.131155098,1
397,-1.055628735,1
398,-4.412100067,1
399,-1.970278231,1
400,-5.487315838,1
401,-1.203257233,1
402,-1.964649441,1
403,-2.646760705,1
404,-0.793646305,1
405,-2.199531736,1
406,-1.166856708,1
407,-2.788061775,1
408,-2.392717247,1
409,-3.985630987,1
410,-1.214738239,1
411,-2.045593463,1
412,-2.227163409,1
413,-1.47428308,1
414,-3.093718762,1
415,-0.988835985,1
416,-2.532658872,1
417,-0.928263494,1
418,-1.943337151,1
419,-3.148993521,1
420,-3.04722217,1
421,-2.964622555,1
422,-2.900860064,1
423,-1.943154273,1
424,-0.045180337,1
425,-2.736926108,1
426,-1.774672101,1
427,-2.147768936,1
428,-3.2007924,1
429,-1.133259366,1
430,-0.290163729,1
431,-2.8205816,1
432,-2.141047781,1
433,-3.626650899,1
434,-3.545667567,1
435,-0.779596374,1
436,-1.358353026,1
437,-0.419047555,1
438,-3.497889798,1
439,-0.153413429,1
440,-1.892075631,1
441,-3.26188988,1
442,-2.836662419,1
443,-2.130113004,1
444,-3.136213043,1
445,-3.433079229,1
446,-2.10424567,1
447,-5.013281162,1
448,-0.380843329,1
449,-0.017825363,1
450,-1.917486423,1
451,-3.275543311,1
452,-1.838304726,1
453,-0.673223385,1
454,-1.523274156,1
455,-1.818658339,1
456,-4.539552329,1
457,0.785700781,1
458,-1.240033797,1
459,-3.133927179,1
460,-0.984948902,1
461,-1.619110446,1
462,0.088780284,1
463,-3.042345046,1
464,-0.397704722,1
465,0.005645597,1
466,-3.726855602,1
467,-1.634877671,1
468,-2.35608765,1
469,-1.422957717,1
470,-5.019864617,1
471,-3.14318151,1
472,-2.424996536,1
473,-1.679517307,1
474,-1.515027438,1
475,-4.25219897,1
476,-2.238244397,1
477,-1.776263283,1
478,-3.067110436,1
479,-0.686987659,1
480,-1.904046872,1
481,-0.37171648,1
482,-3.848046947,1
483,-2.759785004,1
484,-4.621118017,1
485,-3.710053734,1
486,-2.638244514,1
487,-2.744743959,1
488,-2.673979538,1
489,-0.878332521,1
490,-3.301298701,1
491,-0.596265509,1
492,-2.820166171,1
493,-1.561829994,1
494,-1.413888207,1
495,-2.631546529,1
496,-5.27365944,1
497,-2.07621202,1
498,-3.588586107,1
499,-3.704465037,1
500,-1.949419354,1
501,-1.454637314,1
502,-4.375478187,1
503,-2.711830237,1
504,-2.907487921,1
505,-2.132285717,1
506,-1.606290969,1
507,-2.443533101,1
508,-1.568519497,1
509,-0.549373723,1
510,-3.67129568,1
511,-1.017418493,1
512,-3.279426434,1
513,-0.012652036,1
514,-2.312285867,1
515,-3.183865535,1
516,-4.143387722,1
517,-2.988106181,1
518,-1.988834806,1
519,-1.089055842,1
520,-1.17665325,1
521,-2.920661302,1
522,-3.208254679,1
523,-1.35717549,1
524,-4.27487579,1
525,-1.289144339,1
526,-2.582752485,1
527,-1.952063831,1
528,-5.394592801,1
529,-4.192666698,1
530,-0.681840443,1
531,-0.708805253,1
532,-2.382382462,1
533,-1.31250016,1
534,-1.725521606,1
535,-3.203077262,1
536,-3.345851426,1
537,-2.252449541,1
538,-0.887905828,1
539,-1.545494915,1
540,-0.787782861,1
541,-3.573964989,1
542,-2.26326016,1
543,-1.964623727,1
544,-1.650773512,1
545,-1.703519663,1
546,-4.632381421,1
547,-2.598846663,1
548,-4.047558025,1
549,-3.816904283,1
550,-4.230741871,1
551,-3.500897853,1
552,-5.179459514,1
553,-2.204017081,1
554,-2.203822637,1
555,-0.770444993,1
556,-1.548357137,1
557,-1.798811507,1
558,-0.904812028,1
559,-1.650275061,1
560,-3.450707079,1
561,-2.227318919,1
562,-3.836163639,1
563,-0.512111177,1
564,0.920380794,1
565,-3.012774593,1
566,-2.549544259,1
567,-1.991171325,1
568,-3.288658412,1
569,-4.782469191,1
570,-2.378928027,1
571,-1.225285532,1
572,-0.126141882,1
573,-2.145094564,1
574,-2.216751236,1
575,-1.040039896,1
576,-1.544920474,1
577,-2.06377199,1
578,-1.397439631,1
579,-2.720666846,1
580,-1.885915781,1
581,-3.453335111,1
582,-3.176059101,1
583,-3.225588473,1
584,-2.202864045,1
585,-3.35555124,1
586,-3.463674045,1
587,-2.89349065,1
588,-2.552055347,1
589,-2.142636998,1
590,-3.799773394,1
591,-1.657539905,1
592,-3.363205225,1
593,-3.422996516,1
594,-0.510942221,1
595,-4.738757008,1
596,-2.967149261,1
597,-2.123863474,1
598,-2.234795964,1
599,0.196395787,1
600,1.496142414,1
601,-2.214817552,1
602,-1.546954001,1
603,-4.681617982,1
604,-1.648152577,1
605,-1.496344856,1
606,-2.191807684,1
607,-0.192093123,1
608,-2.794508717,1
609,-2.284213854,1
610,-0.579299833,1
611,-0.873589497,1
612,-1.301214309,1
613,-3.53368102,1
614,-3.119843368,1
615,-1.286623326,1
616,-2.88166289,1
617,-2.37035505,1
618,-2.338156324,1
619,-3.529408107,1
620,-3.351471689,1
621,-2.951712655,1
622,-2.65521775,1
623,-2.194815938,1
624,-3.983225618,1
625,-1.433644197,1
626,-2.843691567,1
627,-0.869248974,1
628,-1.371776899,1
629,-4.325296256,1
630,-1.640087264,1
631,-3.793143641,1
632,-1.239509644,1
633,-3.397297936,1
634,-2.625394851,1
635,-1.700817577,1
636,-4.14881993,1
637,-2.418208956,1
638,-2.944749506,1
639,-1.129193034,1
640,-2.360341043,1
641,-1.39881393,1
642,-2.548245895,1
643,-3.405582134,1
644,-2.450756025,1
645,-3.175500429,1
646,-0.795564176,1
647,-3.077850247,1
648,-1.573859146,1
649,-0.542867264,1
650,-3.646440409,1
651,-2.315769518,1
652,-2.706364025,1
653,-2.673924564,1
654,-3.73425453,1
655,-1.832320782,1
656,-3.570451078,1
657,-1.519019817,1
658,-2.490373862,1
659,-2.977823578,1
660,-4.132714808,1
661,-1.922395089,1
662,-0.366904747,1
663,-2.523445294,1
664,-1.089842204,1
665,-1.741031924,1
666,-1.160551518,1
667,-0.846419283,1
668,-3.256818191,1
669,-4.099091387,1
670,-2.970210809,1
671,-2.745612541,1
672,-1.428232996,1
673,-1.736358873,1
674,-1.632602053,1
675,-2.739558517,1
676,-2.811463081,1
677,-3.303707179,1
678,-0.825131382,1
679,0.116560853,1
680,-3.696872207,1
681,-2.416093804,1
682,-1.529862119,1
683,-1.490709509,1
684,-0.496608298,1
685,-0.396579313,1
686,-3.899710904,1
687,-2.818242862,1
688,-2.019252423,1
689,-2.268249281,1
690,-1.719447163,1
691,-1.287703594,1
692,-3.670337014,1
693,-2.110386594,1
694,-2.881990851,1
695,-3.166614047,1
696,-0.444122927,1
697,-3.34408855,1
698,-4.212954239,1
699,-2.468715485,1
700,-0.66147568,1
701,-2.0674673,1
702,-2.93240609,1
703,0.015654338,1
704,-2.571373169,1
705,-2.675107701,1
706,-3.56194464,1
707,-4.220387761,1
708,-3.84923176,1
709,-1.519933415,1
710,-5.04478485,1
711,-0.004218583,1
712,-2.860271758,1
713,0.069685847,1
714,-3.275912873,1
715,-0.484720542,1
716,-1.072158126,1
717,-2.676645898,1
718,-1.234580937,1
719,-3.45394392,1
720,-3.17932683,1
721,-1.964818686,1
722,-1.952456061,1
723,-2.803068245,1
724,-3.664200623,1
725,-3.475422588,1
726,-1.770746209,1
727,-0.85610055,1
728,-2.326187844,1
729,-2.494884771,1
730,-0.883115458,1
731,-2.307189808,1
732,-0.639188434,1
733,-2.244460766,1
734,-3.621808667,1
735,-1.294439115,1
736,-1.090297617,1
737,-0.643309316,1
738,-3.37250962,1
739,-0.878593887,1
740,-2.116912143,1
741,-3.600292143,1
742,-1.880785548,1
743,-2.644248985,1
744,-1.245819463,1
745,-3.971932922,1
746,-0.474703388,1
747,-1.800239773,1
748,-3.708527044,1
749,-1.979637382,1
750,-2.384404284,1
751,-2.112956178,1
752,-2.880745173,1
753,-1.606615494,1
754,-1.570139451,1
755,-1.987491387,1
756,-3.490559105,1
757,-2.853303536,1
758,-2.183908456,1
759,-1.250222601,1
760,-2.078628564,1
761,-2.668677683,1
762,-1.521498813,1
763,-1.165910181,1
764,-2.988797991,1
765,-2.371961389,1
766,-3.512189273,1
767,-1.964299112,1
768,0.890424425,1
769,-1.154399238,1
770,-2.088568192,1
771,-4.321464964,1
772,-1.307673152,1
773,-2.839866951,1
774,-1.84084899,1
775,-2.894322609,1
776,-0.548168312,1
777,-2.63934299,1
778,-1.040158706,1
779,-2.773682837,1
780,-1.742386161,1
781,-2.426379692,1
782,-1.475385579,1
783,-2.838833234,1
784,-1.610655799,1
785,-2.576577686,1
786,-5.466549114,1
787,-1.582588053,1
788,-3.422797342,1
789,-2.946257409,1
790,-3.851038768,1
791,-2.622517848,1
792,-2.585588954,1
793,-1.380705996,1
794,-1.466209749,1
795,-1.163957917,1
796,-1.916418331,1
797,-2.791121286,1
798,-3.11492593,1
799,-1.809181445,1
800,-1.926070406,1
801,-1.810905484,1
802,-3.527930818,1
803,-1.394159662,1
804,-2.711050644,1
805,-1.517039963,1
806,-2.591754439,1
807,-3.274030561,1
808,-0.555964834,1
809,-3.620770248,1
810,-2.778401995,1
811,-3.159327114,1
812,-3.101656011,1
813,-3.19847038,1
814,-2.194601311,1
815,-1.749833389,1
816,-1.278652345,1
817,-2.651730675,1
818,-2.148222358,1
819,-2.127202403,1
820,-4.313059155,1
821,-2.321803856,1
822,-1.466412104,1
823,-2.876325606,1
824,-3.231262024,1
825,-1.767526899,1
826,-2.664635343,1
827,-2.487668229,1
828,1.130315137,1
829,-1.189255445,1
830,-3.246209247,1
831,-3.9813494,1
832,-3.348703987,1
833,-0.456014569,1
834,-5.312459521,1
835,-4.13609282,1
836,-2.626345864,1
837,-3.745150369,1
838,-2.299830333,1
839,-2.78549733,1
840,-2.405358002,1
841,-1.845414662,1
842,-3.814741391,1
843,-1.496975754,1
844,-2.35834294,1
845,-2.2958229,1
846,-1.492230429,1
847,-1.552226385,1
848,-2.825719765,1
849,-4.281072583,1
850,-2.961204381,1
851,-0.001224184,1
852,-2.99138882,1
853,-3.625760427,1
854,-0.383706273,1
855,-0.628490835,1
856,-3.488521384,1
857,-0.90239568,1
858,-3.187221886,1
859,-1.960842978,1
860,-3.835459408,1
861,-1.899283324,1
862,-3.864578458,1
863,-2.496481302,1
864,-1.159747474,1
865,-1.741477457,1
866,-3.897356115,1
867,-1.020472267,1
868,-2.966939213,1
869,-2.141791395,1
870,-2.564493275,1
871,-1.251926237,1
872,-5.029709766,1
873,-2.015525062,1
874,-3.581458496,1
875,-1.387343054,1
876,-0.760029227,1
877,-2.932609692,1
878,-0.314133194,1
879,-2.140080443,1
880,-4.202062137,1
881,-3.508044955,1
882,-0.973261175,1
883,-3.344795912,1
884,-1.460917645,1
885,-0.443887621,1
886,-2.504642392,1
887,-2.566491288,1
888,-2.959819812,1
889,-2.053065627,1
890,-1.727540843,1
891,-0.906881773,1
892,-3.478297585,1
893,-0.218050816,1
894,-3.033446895,1
895,-0.406659109,1
896,-1.768200467,1
897,-1.645367455,1
898,0.059101507,1
899,-1.681331726,1
900,-3.182391466,1
901,-1.521940383,1
902,-2.623339156,1
903,-2.029493414,1
904,-1.150901307,1
905,-3.044574897,1
906,-2.418412975,1
907,-1.402625869,1
908,-5.08765976,1
909,-2.687552576,1
910,-1.739049678,1
911,-1.641103101,1
912,-1.30953139,1
913,-2.768880144,1
914,-1.752340151,1
915,-2.610515816,1
916,-1.999631311,1
917,-2.204274483,1
918,-2.064800059,1
919,-2.47640074,1
920,-2.703954489,1
921,-0.509253353,1
922,-2.089666896,1
923,-3.280034936,1
924,-4.858140762,1
925,-1.07602336,1
926,-2.281470092,1
927,-1.895737955,1
928,-1.907887637,1
929,-0.512264153,1
930,-3.746561519,1
931,-3.12101627,1
932,-1.800784526,1
933,-2.440234748,1
934,-2.272029061,1
935,-3.298411408,1
936,-1.946485223,1
937,-1.929570237,1
938,-2.598029708,1
939,-3.002709247,1
940,-2.121961277,1
941,-0.057323494,1
942,-2.718255278,1
943,-2.069953748,1
944,-3.116794949,1
945,-2.294209984,1
946,-2.098474149,1
947,-0.702652983,1
948,-2.494536699,1
949,-1.274242265,1
950,-1.827418403,1
951,-2.57040247,1
952,-2.245039305,1
953,-2.201686579,1
954,-3.159958535,1
955,-4.280761342,1
956,0.453460144,1
957,-2.30419969,1
958,-3.596008456,1
959,-4.074561008,1
960,-1.425015108,1
961,-5.417825749,1
962,-1.528796512,1
963,-2.08020086,1
964,-2.37523393,1
965,-2.728413032,1
966,-1.716658791,1
967,-2.197356139,1
968,-2.386013057,1
969,-1.232262539,1
970,-3.02711142,1
971,-0.529549813,1
972,-1.079413597,1
973,-3.186449479,1
974,-3.991887848,1
975,-3.617719853,1
976,-0.340663969,1
977,-1.345972951,1
978,-2.926615677,1
979,-1.081819954,1
980,-3.123955093,1
981,-1.47107474,1
982,-3.005469326,1
983,-4.175243289,1
984,-3.694563851,1
985,-1.861628951,1
986,-2.066383245,1
987,-0.332549267,1
988,-4.033296454,1
989,-2.99735295,1
990,-0.948805425,1
991,-0.836476796,1
992,-3.147565534,1
993,-3.825829849,1
994,-2.536798002,1
995,-2.258122156,1
996,-1.686206453,1
997,-2.505622956,1
998,-3.513093767,1
999,-1.498466667,1
1000,0.037538773,1
1001,-1.656039298,1
1002,-0.122726759,1
1003,-4.818841072,1
1004,-2.388724311,1
1005,-0.13008734,1
1006,-2.07092336,1
1007,-2.327807384,1
1008,-3.633346392,1
1009,-2.544576113,1
1010,-3.89475634,1
1011,-3.955077844,1
1012,-2.554328573,1
1013,-2.584940853,1
1014,-0.588585187,1
1015,-2.521072142,1
1016,-1.125329929,1
1017,-2.549692675,1
1018,-4.166261705,1
1019,-3.076198538,1
1020,-0.918616324,1
1021,-2.493196926,1
1022,-2.83032739,1
1023,-3.47195963,1
1024,-5.057482336,1
1025,-1.885625948,1
1026,-3.681547023,1
1027,-3.631273482,1
1028,-1.775510325,1
1029,-3.067949611,1
1030,-0.20391002,1
1031,-2.985957973,1
1032,-2.282552189,1
1033,-1.341752378,1
1034,-1.071810806,1
1035,-1.322266976,1
1036,-3.654312343,1
1037,-1.17977083,1
1038,-0.399282178,1
1039,-0.121313899,1
1040,-1.546388907,1
1041,0.624350786,1
1042,-2.801780715,1
1043,-4.305197086,1
1044,-2.984554685,1
1045,-2.515398321,1
1046,-2.220225325,1
1047,-1.750971939,1
1048,-1.069799364,1
1049,-2.251167415,1
1050,-4.269952955,1
1051,-1.593685976,1
1052,-3.134574037,1
1053,-2.903976389,1
1054,-1.220381439,1
1055,-0.515359082,1
1056,-2.142909837,1
1057,-2.539766665,1
1058,-1.190444316,1
1059,-2.560398083,1
1060,-2.331041427,1
1061,-2.05138216,1
1062,-3.831812606,1
1063,-1.084791569,1
1064,-1.675154982,1
1065,-3.64181256,1
1066,-2.81700345,1
1067,-0.66681353,1
1068,-2.541140655,1
1069,-4.329137596,1
1070,-3.623034735,1
1071,-1.875086832,1
1072,-2.123594405,1
1073,-1.196674996,1
1074,-2.001273237,1
1075,-3.278058538,1
1076,-1.447661016,1
1077,-2.090620327,1
1078,-3.886035326,1
1079,-1.934550932,1
1080,-1.505390532,1
1081,-2.878812618,1
1082,-2.569001177,1
1083,-2.586432091,1
1084,-1.372320671,1
1085,-3.753422114,1
1086,-2.925318,1
1087,-1.38844477,1
1088,-2.597568514,1
1089,-3.508372014,1
1090,-5.300839812,1
1091,-3.815593171,1
1092,-2.867053941,1
1093,-2.540183102,1
1094,-3.497966602,1
1095,-1.898856856,1
1096,-1.801566889,1
1097,-2.693427162,1
1098,-2.925867746,1
1099,-1.457918083,1
1100,-2.175372534,1
1101,-1.443412444,1
1102,-2.058401708,1
1103,-1.805745611,1
1104,-3.225657707,1
1105,-1.336886413,1
1106,-1.353102559,1
1107,-1.627246838,1
1108,-1.321674813,1
1109,-0.649556448,1
1110,-4.685791986,1
1111,-4.090854812,1
1112,-3.268623138,1
1113,-3.167672515,1
1114,-1.7096159,1
1115,-1.463580239,1
1116,-1.954986038,1
1117,-1.733120584,1
1118,-4.752627416,1
1119,-1.840099205,1
1120,-2.756606175,1
1121,0.029717188,1
1122,-2.328720102,1
1123,-0.73129771,1
1124,-1.595384547,1
1125,-4.842121655,1
1126,-0.024141593,1
1127,-1.610967221,1
1128,-2.767591502,1
1129,-3.270391516,1
1130,-0.947445217,1
1131,-1.706733925,1
1132,-1.604629781,1
1133,-0.573941964,1
1134,-0.89428486,1
1135,-3.292052011,1
1136,-2.195325144,1
1137,-1.095739342,1
1138,-1.961511828,1
1139,-2.443815985,1
1140,-2.398338813,1
1141,-3.276876053,1
1142,-3.241005774,1
1143,-3.282409494,1
1144,-3.590265567,1
1145,-4.625507283,1
1146,0.190452342,1
1147,-2.991554658,1
1148,-2.769092491,1
1149,1.270145265,1
1150,-1.910913666,1
1151,-1.885083941,1
1152,-2.036301541,1
1153,-1.184714786,1
1154,-2.578147933,1
1155,-1.720191146,1
1156,-0.214194688,1
1157,-3.481508008,1
1158,-2.385050747,1
1159,-2.328938926,1
1160,-2.208206985,1
1161,-2.315499143,1
1162,-1.553411602,1
1163,-2.484100811,1
1164,-3.754087254,1
1165,-2.329237825,1
1166,-2.992035423,1
1167,-2.491700828,1
1168,-2.202758431,1
1169,-1.900094329,1
1170,-2.1514962,1
1171,-3.112445873,1
1172,-1.263552131,1
1173,-1.301318282,1
1174,-3.174071846,1
1175,-2.405114073,1
1176,-3.04673489,1
1177,0.655814704,1
1178,-1.865768628,1
1179,-2.403569494,1
1180,-0.863489569,1
1181,-1.06856244,1
1182,-1.689679261,1
1183,-2.84998715,1
1184,-2.239320075,1
1185,-2.011377626,1
1186,-2.455118997,1
1187,-1.542012851,1
1188,-1.216567504,1
1189,-1.23721114,1
1190,-2.19522347,1
1191,-2.003908582,1
1192,-3.063729323,1
1193,-0.617201364,1
1194,-3.16949111,1
1195,-1.414604436,1
1196,-1.618425553,1
1197,-3.441879765,1
1198,-4.158354298,1
1199,-0.146367769,1
1200,-0.827901875,1
1201,-2.803485508,1
1202,-1.798967406,1
1203,-3.964704445,1
1204,-2.183253172,1
1205,-3.50743404,1
1206,-2.110351255,1
1207,-0.649237917,1
1208,-4.174860254,1
1209,-5.188358399,1
1210,-1.570152111,1
1211,-3.454139195,1
1212,-2.863701128,1
1213,-1.611327784,1
1214,-0.595412747,1
1215,-3.010110769,1
1216,-1.534323537,1
1217,-3.240184696,1
1218,-1.035283159,1
1219,-0.84078671,1
1220,-1.997508734,1
1221,-2.200382262,1
1222,-0.94639975,1
1223,-3.360278323,1
1224,-3.437708564,1
1225,-0.012383348,1
1226,-1.736199833,1
1227,-1.240643734,1
1228,-0.660440643,1
1229,-3.883892125,1
1230,-3.98784589,1
1231,-1.107783589,1
1232,-2.674949262,1
1233,-3.264698851,1
1234,-0.943369492,1
1235,-2.839866951,1
1236,-2.562865122,1
1237,-0.649182674,1
1238,-0.938055552,1
1239,-1.900570136,1
1240,-0.908738793,1
1241,-1.618487866,1
1242,-2.039227725,1
1243,-1.430794454,1
1244,-3.649301929,1
1245,-3.311452246,1
1246,-0.252855424,1
1247,-2.612765819,1
1248,0.140277632,1
1249,-2.904808061,1
