,PSERM average,Library
242,-4.87396706,0
243,-5.605266056,0
244,-3.086828898,0
245,-5.747761113,0
246,-5.188285659,0
247,-4.042231563,0
248,-4.795557657,0
249,-5.697926987,0
250,-4.382468956,0
251,-2.017761533,0
252,-3.688842596,0
253,-3.568109315,0
254,-2.760610851,0
255,-4.76007458,0
256,-4.532615122,0
257,-3.794000213,0
258,-5.087820863,0
259,-5.167696864,0
260,-4.647934396,0
261,-3.81856311,0
262,-4.775020524,0
263,-5.141101293,0
264,-3.869531499,0
265,-3.914426766,0
266,-4.973386153,0
267,-4.641548763,0
268,-5.210905748,0
269,-5.427514394,0
270,-3.938333905,0
271,-5.222313421,0
272,-3.192630034,0
273,-4.587053841,0
274,-5.986311888,0
275,-4.793331702,0
276,-4.433940874,0
277,-3.64323411,0
278,-5.377012084,0
279,-4.841309405,0
280,-4.874478335,0
281,-5.906312787,0
282,-5.600126509,0
283,-3.852827363,0
284,-6.150045137,0
285,-4.465703049,0
286,-5.150661205,0
287,-4.519303416,0
288,-5.53552433,0
289,-3.39099309,0
290,-4.383347456,0
291,-5.272666398,0
292,-3.90287506,0
293,-4.010016975,0
294,-3.308720946,0
295,-3.492619411,0
296,-4.707729274,0
297,-5.793406382,0
298,-3.375997756,0
299,-4.058955088,0
300,-5.372067561,0
301,-3.568446507,0
302,-5.785614096,0
303,-2.932710377,0
304,-5.265097473,0
305,-4.997726631,0
306,-5.009613865,0
307,-4.670184903,0
308,-2.762262305,0
309,-4.647060045,0
310,-3.986568673,0
311,-5.122162946,0
312,-4.411702513,0
313,-5.055932855,0
314,-4.064602963,0
315,-5.312333783,0
316,-5.756850845,0
317,-3.911096287,0
318,-4.797727548,0
319,-3.7915002,0
320,-3.812270698,0
321,-4.302170856,0
322,-4.664586679,0
323,-4.41676876,0
324,-5.386960875,0
325,-5.733262039,0
326,-5.078265551,0
327,-4.620577009,0
328,-3.940586215,0
329,-3.902323833,0
330,-4.318973121,0
331,-3.275379913,0
332,-3.49698613,0
333,-3.830495378,0
334,-4.624844621,0
335,-4.816702808,0
336,-3.798530334,0
337,-4.134430027,0
338,-4.178060251,0
339,-4.715488613,0
340,-3.445007766,0
341,-5.190807432,0
342,-2.634663937,0
343,-5.191645248,0
344,-4.401464405,0
345,-4.719853703,0
346,-5.327433684,0
347,-4.278057832,0
348,-4.235983778,0
349,-3.984188608,0
350,-5.239664035,0
351,-4.137333764,0
352,-5.508091195,0
353,-3.563649313,0
354,-4.782178244,0
355,-5.774236782,0
356,-4.587742034,0
357,-4.736866734,0
358,-6.601070294,0
359,-4.810014501,0
360,-5.82639696,0
361,-5.308221452,0
362,-5.339748343,0
363,-2.229119256,0
364,-6.770262134,0
365,-6.18247666,0
366,-4.212205828,0
367,-4.477690492,0
368,-6.177927739,0
369,-4.541221719,0
370,-6.129820527,0
371,-4.43777796,0
372,-4.815500715,0
373,-4.46858977,0
374,-6.219005684,0
375,-2.850163834,0
376,-5.335763615,0
377,-4.495047284,0
378,-3.845716218,0
379,-3.687307202,0
380,-2.763886631,0
381,-4.014480825,0
382,-3.351261255,0
383,-5.165781563,0
384,-5.40065335,0
385,-5.83693249,0
386,-4.366895237,0
387,-5.469928599,0
388,-4.301956249,0
389,-4.840966655,0
390,-3.666866113,0
391,-3.955079463,0
392,-3.925798401,0
393,-3.435694682,0
394,-5.702123322,0
395,-4.403259467,0
396,-5.162290855,0
397,-4.361151115,0
398,-5.018491158,0
399,-3.805661761,0
400,-4.690214021,0
401,-5.7334922,0
402,-4.455992735,0
403,-4.051362751,0
404,-5.830238789,0
405,-2.671307943,0
406,-5.421723088,0
407,-5.626780612,0
408,-3.58656572,0
409,-4.650869124,0
410,-6.340020894,0
411,-3.046182142,0
412,-1.74828578,0
413,-4.799704736,0
414,-5.453823996,0
415,-1.828672204,0
416,-3.513587237,0
417,-4.186681008,0
418,-4.140918275,0
419,-4.404217147,0
420,-4.88762572,0
421,-4.242548168,0
422,-5.671833044,0
423,-2.854543705,0
424,-4.029645211,0
425,-3.771005073,0
426,-4.355167459,0
427,-5.116264698,0
428,-4.36125465,0
429,-4.21404441,0
430,-5.119471842,0
431,-5.521318943,0
432,-5.316048994,0
433,-4.359729641,0
434,-4.422839892,0
435,-3.962413339,0
436,-4.140335225,0
437,-4.225837026,0
438,-2.739838786,0
439,-3.876394821,0
440,-4.507707799,0
441,-3.966404508,0
442,-4.20792322,0
443,-5.553104359,0
444,-4.265651035,0
445,-2.669853576,0
446,-4.61314679,0
447,-5.517978326,0
448,-5.818653933,0
449,-4.2427397,0
450,-5.763056727,0
451,-4.041713637,0
452,-4.40508392,0
453,-4.058508305,0
454,-3.854380781,0
455,-4.55932134,0
456,-2.949149762,0
457,-3.435444083,0
458,-3.464010304,0
459,-5.273939851,0
460,-2.913991461,0
461,-3.421028625,0
462,-5.044787411,0
463,-4.485795804,0
464,-4.124582307,0
465,-4.387970809,0
466,-5.765180554,0
467,-3.43777288,0
468,-4.30011637,0
469,-6.013992833,0
470,-4.895493273,0
471,-4.470954714,0
472,-4.621314921,0
473,-4.244493078,0
474,-4.13571168,0
475,-4.33199352,0
476,-4.747287623,0
477,-5.759861988,0
478,-4.149835488,0
479,-3.217782115,0
480,-4.178467522,0
481,-4.316665327,0
482,-4.561405999,0
483,-5.309970672,0
484,-3.820618649,0
485,-6.898602451,0
486,-3.944401446,0
487,-5.173173438,0
488,-4.613941358,0
489,-4.149411492,0
490,-5.719209297,0
491,-3.342527231,0
492,-3.025196879,0
493,-5.261881707,0
494,-4.692102725,0
495,-3.820518943,0
496,-4.38831404,0
497,-3.429452052,0
498,-4.60119881,0
499,-3.986873788,0
500,-4.070532112,0
501,-3.339053927,0
502,-4.427999964,0
503,-4.990938583,0
504,-3.427878809,0
505,-2.994574725,0
506,-3.773265335,0
507,-3.612060204,0
508,-4.162213647,0
509,-4.430621035,0
510,-6.344991869,0
511,-4.652799676,0
512,-5.668321937,0
513,-4.111425913,0
514,-6.070613598,0
515,-3.57517666,0
516,-3.766914785,0
517,-2.355454229,0
518,-4.20902732,0
519,-5.407209787,0
520,-3.269141352,0
521,-5.228076627,0
522,-3.108737835,0
523,-3.941295081,0
524,-3.289877764,0
525,-6.19258728,0
526,-6.211257826,0
527,-4.703737446,0
528,-3.127456351,0
529,-4.457515787,0
530,-5.554687995,0
531,-3.993743967,0
532,-3.599066554,0
533,-3.955543881,0
534,-5.078522345,0
535,-5.380416637,0
536,-3.055130827,0
537,-3.952456301,0
538,-4.942500552,0
539,-6.245078109,0
540,-3.416154889,0
541,-4.642650977,0
542,-4.732399586,0
543,-5.159320863,0
544,-4.543812463,0
545,-4.425764292,0
546,-4.312350316,0
547,-5.273386029,0
548,-2.786517025,0
549,-3.182378211,0
550,-4.783716773,0
551,-4.059302291,0
552,-4.976806343,0
553,-4.726016088,0
554,-5.367225308,0
555,-5.728664359,0
556,-4.468250021,0
557,-2.901264142,0
558,-3.377860136,0
559,-6.312622314,0
560,-4.741397064,0
561,-3.554806009,0
562,-6.215462644,0
563,-5.973734659,0
564,-3.697684506,0
565,-4.833876043,0
566,-4.89830324,0
567,-4.723096118,0
568,-5.410024351,0
569,-6.429845174,0
570,-4.992432461,0
571,-4.077323246,0
572,-5.44946701,0
573,-4.8555273,0
574,-3.050981096,0
575,-6.2675111,0
576,-4.677102617,0
577,-5.204469807,0
578,-4.104566146,0
579,-4.463512351,0
580,-3.958393533,0
581,-5.238702184,0
582,-5.035881936,0
583,-5.787793384,0
584,-6.74733871,0
585,-3.679950731,0
586,-4.823254486,0
587,-1.934450179,0
588,-6.296097485,0
589,-5.078346902,0
590,-1.179659698,0
591,-5.909465242,0
592,-4.601297859,0
593,-3.815892051,0
594,-6.223076252,0
595,-3.456839962,0
596,-4.842912901,0
597,-5.490549685,0
598,-5.824613291,0
599,-3.366016375,0
600,-4.233933581,0
601,-3.7866679,0
602,-5.150659074,0
603,-5.17738825,0
604,-4.590437392,0
605,-5.235871646,0
606,-4.795630146,0
607,-4.764552429,0
608,-4.301204668,0
609,-5.738798406,0
610,-4.781604437,0
611,-4.023348823,0
612,-4.240804842,0
613,-5.33216902,0
614,-5.275483323,0
615,-4.801428308,0
616,-3.685430923,0
617,-4.015589135,0
618,-3.081549947,0
619,-4.587533485,0
620,-5.562751199,0
621,-3.744992448,0
622,-5.193023645,0
623,-4.33142841,0
624,-4.88472954,0
625,-3.358639092,0
626,-6.173600201,0
627,-5.451517291,0
628,-5.557020782,0
629,-4.123338211,0
630,-2.925116492,0
631,-4.535457302,0
632,-4.792511417,0
633,-3.947223078,0
634,-5.358229619,0
635,-3.711128264,0
636,-4.47571743,0
637,-3.484196344,0
638,-1.153433434,0
639,-4.260342426,0
640,-6.149224735,0
641,-4.49761959,0
642,-3.453930078,0
643,-5.545994528,0
644,-4.660472604,0
645,-5.153844198,0
646,-4.638341487,0
647,-4.166780527,0
648,-5.433611505,0
649,-5.2815866,0
650,-3.448408628,0
651,-5.56921013,0
652,-4.673111759,0
653,-5.668236554,0
654,-4.315536971,0
655,-5.285830779,0
656,-4.142870752,0
657,-5.738754385,0
658,-5.131239593,0
659,-5.191246467,0
660,-4.454144169,0
661,-3.78314421,0
662,-4.1884299,0
663,-5.760064954,0
664,-5.703778937,0
665,-5.036035834,0
666,-5.148030794,0
667,-3.525011479,0
668,-4.216656085,0
669,-5.941311725,0
670,-5.249395535,0
671,-5.054235588,0
672,-4.913323405,0
673,-5.495620501,0
674,-2.540985821,0
675,-4.134072906,0
676,-5.393719011,0
677,-4.150714613,0
678,-2.770825042,0
679,-3.905880249,0
680,-3.745044663,0
681,-3.849267661,0
682,-5.710193401,0
683,-4.177064909,0
684,-3.505498924,0
685,-4.947831469,0
686,-4.014978,0
687,-4.356526899,0
688,-5.376205739,0
689,-3.252661641,0
690,-5.342108764,0
691,-6.560740237,0
692,-4.848650072,0
693,-4.015366523,0
694,-4.407913239,0
695,-5.004226133,0
696,-4.666768888,0
697,-4.816775185,0
698,-4.084496438,0
699,-5.486865845,0
700,-4.004857346,0
701,-4.733079484,0
702,-3.638639349,0
703,-3.184402348,0
704,-4.394585417,0
705,-4.139515072,0
706,-5.078602481,0
707,-5.097739999,0
708,-2.981633661,0
709,-4.962300632,0
710,-3.870432433,0
711,-5.104572898,0
712,-5.797671044,0
713,-3.881827988,0
714,-4.667460677,0
715,-4.732767148,0
716,-5.55522653,0
717,-5.063139098,0
718,-5.412475027,0
719,-5.085274685,0
720,-4.961647121,0
721,-3.731322997,0
722,-4.898153789,0
723,-5.147214136,0
724,-4.019873164,0
725,-4.374354613,0
726,-3.808331855,0
727,-4.78061344,0
728,-3.183968028,0
729,-3.789504047,0
730,-6.614505167,0
731,-6.048760121,0
732,-4.668520964,0
733,-4.731298776,0
734,-5.45117612,0
735,-5.37614489,0
736,-5.751294992,0
737,-5.523203214,0
738,-5.265216757,0
739,-3.008652191,0
740,-4.008680731,0
741,-4.006687923,0
742,-4.345193347,0
743,-5.094281802,0
744,-3.497586429,0
745,-1.91312715,0
746,-5.682607043,0
747,-4.514056329,0
748,-4.510099952,0
749,-4.407495427,0
750,-5.355728402,0
751,-3.455391879,0
752,-5.404319291,0
753,-4.780881017,0
754,-4.027586637,0
755,-5.744628039,0
756,-4.382450074,0
757,-5.285926956,0
758,-4.550387208,0
759,-5.146918078,0
760,-4.310897822,0
761,-4.986718142,0
762,-6.128860485,0
763,-6.877494876,0
764,-5.403336371,0
765,-5.915373381,0
766,-5.248845117,0
767,-4.133496501,0
768,-5.90210055,0
769,-5.156189022,0
770,-5.017676954,0
771,-4.128437601,0
772,-3.391577769,0
773,-4.909652723,0
774,-5.479531964,0
775,-4.702585675,0
776,-4.530657822,0
777,-3.699849167,0
778,-3.9568138,0
779,-3.357284226,0
780,-6.127670903,0
781,-4.991700988,0
782,-5.470620829,0
783,-4.387139774,0
784,-5.564166939,0
785,-4.673340988,0
786,-3.897048286,0
787,-4.611207118,0
788,-3.20541037,0
789,-6.306862454,0
790,-3.763451485,0
791,-4.780586013,0
792,-4.616449065,0
793,-4.830235591,0
794,-4.270078425,0
795,-5.14919222,0
796,-2.134608961,0
797,-5.034219911,0
798,-4.023089055,0
799,-3.598340858,0
800,-5.480285154,0
801,-3.280058157,0
802,-5.056662015,0
803,-5.485931611,0
804,-4.939763621,0
805,-4.936304029,0
806,-3.262651338,0
807,-5.113671468,0
808,-6.021233299,0
809,-4.149653161,0
810,-2.181466624,0
811,-4.394069152,0
812,-4.12651463,0
813,-4.247220072,0
814,-5.292221681,0
815,-6.282834235,0
816,-4.947806303,0
817,-6.364129053,0
818,-5.109764503,0
819,-5.841206301,0
820,-4.985253051,0
821,-5.258967447,0
822,-4.158996966,0
823,-5.21296277,0
824,-3.219654233,0
825,-4.929668772,0
826,-4.493044147,0
827,-3.823560206,0
828,-5.172088649,0
829,-5.399901193,0
830,-4.901288658,0
831,-4.336175816,0
832,-6.327256679,0
833,-4.020771014,0
834,-5.454704324,0
835,-7.695316585,0
836,-4.790610453,0
837,-1.399836384,0
838,-2.785860642,0
839,-4.750270261,0
840,-4.079028267,0
841,-2.935370864,0
842,-5.012298717,0
843,-4.659072316,0
844,-5.376536646,0
845,-5.729802024,0
846,-3.583708224,0
847,-5.342434921,0
848,-4.69553905,0
849,-3.836129588,0
850,-3.932632284,0
851,-3.974638067,0
852,-5.091450163,0
853,-3.909383114,0
854,-6.03946762,0
855,-3.996385071,0
856,-5.265322359,0
857,-5.057709604,0
858,-3.999713959,0
859,-4.809549034,0
860,-5.011740372,0
861,-5.173744358,0
862,-5.268781191,0
863,-4.73053724,0
864,-2.374601727,0
865,-4.348600312,0
866,-2.773290151,0
867,-3.274506593,0
868,-4.80673787,0
869,-5.904115834,0
870,-4.325198228,0
871,-3.900022354,0
872,-4.793072423,0
873,-3.552877908,0
874,-5.561553836,0
875,-3.734951338,0
876,-3.497965267,0
877,-3.559483718,0
878,-4.661465892,0
879,-3.618275517,0
880,-5.852456131,0
881,-5.035983239,0
882,-4.171830323,0
883,-3.901750023,0
884,-3.297691133,0
885,-3.891441096,0
886,-6.210427965,0
887,-4.113512456,0
888,-4.370091287,0
889,-5.204975834,0
890,-4.101696302,0
891,-5.058848985,0
892,-5.603231744,0
893,-5.282518149,0
894,-5.691873535,0
895,-4.690637034,0
896,-3.54474631,0
897,-4.981038585,0
898,-4.295037841,0
899,-5.255093374,0
900,-4.414783904,0
901,-2.744867709,0
902,-4.386763799,0
903,-3.352324955,0
904,-4.139095233,0
905,-4.637704853,0
906,-5.685343819,0
907,-5.327287627,0
908,-5.410139556,0
909,-4.687772279,0
910,-3.562887544,0
911,-3.943981104,0
912,-4.275090037,0
913,-6.041045028,0
914,-4.574070938,0
915,-5.400538292,0
916,-2.8112458,0
917,-3.861466422,0
918,-4.718622576,0
919,-4.182634509,0
920,-4.816280924,0
921,-5.588387648,0
922,-4.656029973,0
923,-5.349244018,0
924,-5.000935328,0
925,-4.573838297,0
926,-3.852139016,0
927,-3.186938738,0
928,-3.739493155,0
929,-5.983431521,0
930,-2.710215444,0
931,-4.837476378,0
932,-3.465468068,0
933,-4.114439541,0
934,-3.860685743,0
935,-3.719220903,0
936,-3.485669211,0
937,-4.815142334,0
938,-3.690828994,0
939,-4.194718408,0
940,-4.711574271,0
941,-4.899764188,0
942,-4.864286243,0
943,-4.905212484,0
944,-4.566072512,0
945,-2.246369767,0
946,-4.909620328,0
947,-3.257502459,0
948,-3.399328287,0
949,-1.676683371,0
950,-4.920031622,0
951,-5.856728055,0
952,-4.997813585,0
953,-4.060744779,0
954,-3.506074744,0
955,-4.640286679,0
956,-3.941723892,0
957,-4.157589156,0
958,-5.370017236,0
959,-5.60988337,0
960,-4.166787514,0
961,-4.233761609,0
962,-4.367621873,0
963,-5.54004893,0
964,-5.567815733,0
965,-4.58610143,0
966,-4.417146263,0
967,-4.66462463,0
968,-4.199152893,0
969,-4.165769546,0
970,-3.620913171,0
971,-4.598927834,0
972,-5.526653401,0
973,-3.131501189,0
974,-3.535923477,0
975,-4.384697007,0
976,-5.134400914,0
977,-4.057228823,0
978,-4.623859297,0
979,-2.951120437,0
980,-4.352628939,0
981,-2.599703361,0
982,-4.266753748,0
983,-5.310463296,0
984,-3.568282785,0
985,-4.521905752,0
986,-3.69715371,0
987,-4.724832178,0
988,-3.880636458,0
989,-4.655000287,0
990,-3.997330569,0
991,-4.374191984,0
992,-4.696171549,0
993,-5.340241984,0
994,-3.809124176,0
995,-4.619898988,0
996,-4.317438457,0
997,-4.695769327,0
998,-5.675247288,0
999,-5.457350169,0
1000,-5.44805779,0
1001,-3.828206886,0
1002,-5.179482378,0
1003,-5.242445013,0
1004,-2.660291238,0
1005,-5.313360436,0
1006,-6.64276524,0
1007,-4.961297787,0
1008,-4.570164841,0
1009,-5.014097276,0
1010,-4.646110647,0
1011,-5.073624459,0
1012,-4.271523236,0
1013,-2.993085143,0
1014,-4.424876825,0
1015,-4.665777224,0
1016,-5.158534072,0
1017,-5.0851531,0
1018,-5.119444871,0
1019,-4.573968735,0
1020,-4.565417609,0
1021,-5.254308756,0
1022,-3.83240529,0
1023,-4.081716137,0
1024,-6.523548992,0
1025,-5.820703065,0
1026,-5.729104771,0
1027,-4.024400893,0
1028,-4.353154851,0
1029,-6.472445414,0
1030,-5.486189696,0
1031,-3.104236958,0
1032,-3.099618399,0
1033,-4.577563798,0
1034,-4.834596603,0
1035,-3.369111085,0
1036,-3.38614312,0
1037,-5.247206271,0
1038,-5.750614275,0
1039,-5.077444541,0
1040,-4.645490195,0
1041,-6.424723213,0
1042,-4.374836114,0
1043,-4.377502236,0
1044,-4.912476481,0
1045,-4.140789382,0
1046,-4.166097007,0
1047,-4.757770491,0
1048,-3.684568962,0
1049,-4.994403157,0
1050,-4.129556749,0
1051,-4.454587682,0
1052,-3.251019994,0
1053,-5.686341246,0
1054,-3.909929346,0
1055,-5.772399775,0
1056,-4.751782202,0
1057,-4.561937349,0
1058,-4.232997129,0
1059,-5.192342797,0
1060,-5.120186703,0
1061,-6.230372873,0
1062,-4.150607138,0
1063,-3.650011501,0
1064,-4.653029322,0
1065,-2.803073362,0
1066,-5.535166034,0
1067,-4.626086372,0
1068,-4.722086568,0
1069,-4.158278479,0
1070,-5.001534946,0
1071,-3.247403087,0
1072,-4.629947573,0
1073,-4.471489814,0
1074,-4.724846339,0
1075,-4.90019844,0
1076,-3.804000811,0
1077,-4.218424751,0
1078,-4.659286183,0
1079,-4.584267564,0
1080,-4.194381547,0
1081,-3.235588894,0
1082,-4.319509932,0
1083,-5.141724906,0
1084,-4.455729767,0
1085,-6.113003147,0
1086,-4.219400412,0
1087,-4.981301943,0
1088,-4.682688617,0
1089,-2.754394761,0
1090,-4.532908004,0
1091,-4.892636818,0
1092,-3.687890792,0
1093,-3.504226947,0
1094,-4.723896774,0
1095,-3.841461304,0
1096,-4.034618814,0
1097,-3.118819805,0
1098,-5.671662243,0
1099,-5.051192995,0
1100,-3.93665373,0
1101,-3.554062698,0
1102,-6.324331572,0
1103,-3.24074527,0
1104,-5.232228527,0
1105,-5.57811604,0
1106,-3.700298326,0
1107,-4.666806501,0
1108,-4.651101955,0
1109,-5.50714016,0
1110,-3.552286028,0
1111,-5.302567673,0
1112,-4.704929469,0
1113,-5.019807179,0
1114,-4.817043375,0
1115,-3.677104149,0
1116,-4.927859861,0
1117,-4.475207574,0
1118,-4.286279657,0
1119,-3.850139208,0
1120,-4.218170334,0
1121,-3.85899714,0
1122,-4.985678606,0
1123,-4.346796787,0
1124,-5.445749901,0
1125,-3.037533495,0
1126,-5.794513142,0
1127,-3.775123165,0
1128,-4.996128983,0
1129,-4.298853446,0
1130,-4.016745656,0
1131,-6.269173092,0
1132,-3.506441537,0
1133,-4.567267292,0
1134,-4.494970024,0
1135,-4.552370876,0
1136,-4.001616044,0
1137,-3.35141925,0
1138,-3.652891742,0
1139,-2.45089319,0
1140,-6.282137918,0
1141,-3.49278574,0
1142,-4.199035834,0
1143,-5.376460842,0
1144,-2.952863699,0
1145,-5.921638538,0
1146,-4.148179215,0
1147,-5.346435985,0
1148,-5.730147743,0
1149,-4.842236209,0
1150,-5.135086236,0
1151,-2.95022298,0
1152,-4.757072254,0
1153,-4.669231488,0
1154,-5.220420487,0
1155,-4.769660776,0
1156,-3.122594635,0
1157,-5.455942757,0
1158,-4.8176261,0
1159,-4.411465473,0
1160,-4.65845092,0
1161,-5.355047261,0
1162,-4.490625264,0
1163,-3.512357453,0
1164,-4.676655604,0
1165,-4.497603674,0
1166,-5.590206434,0
1167,-4.723781859,0
1168,-5.366130415,0
1169,-4.02365037,0
1170,-2.411474871,0
1171,-2.471970972,0
1172,-5.459826838,0
1173,-4.201451464,0
1174,-6.25922443,0
1175,-4.41272956,0
1176,-5.401756305,0
1177,-3.202970666,0
1178,-5.045060498,0
1179,-5.989744573,0
1180,-4.531273275,0
1181,-3.838005563,0
1182,-2.979251625,0
1183,-3.886743014,0
1184,-3.565951045,0
1185,-5.200490253,0
1186,-3.783427826,0
1187,-5.187214659,0
1188,-4.28809343,0
1189,-4.686040801,0
1190,-4.54688412,0
1191,-4.668860208,0
1192,-4.755425164,0
1193,-4.335859141,0
1194,-5.537891451,0
1195,-5.000891503,0
1196,-5.669830322,0
1197,-3.301238732,0
1198,-3.998477897,0
1199,-4.465369197,0
1200,-4.130568362,0
1201,-5.942905583,0
1202,-3.763988593,0
1203,-3.842254799,0
1204,-4.678387789,0
1205,-4.962843485,0
1206,-3.975477073,0
1207,-3.681908663,0
1208,-3.338399184,0
1209,-4.292189354,0
1210,-3.402955456,0
1211,-4.708984876,0
1212,-5.31290245,0
1213,-3.191032323,0
1214,-4.170405088,0
1215,-4.999022245,0
1216,-4.493564313,0
1217,-5.454643358,0
1218,-4.285389282,0
1219,-4.868065973,0
1220,-5.721034973,0
1221,-4.781619737,0
1222,-4.547517774,0
1223,-2.998282613,0
1224,-6.290482608,0
1225,-4.958079855,0
1226,-5.309721783,0
1227,-4.925784133,0
1228,-3.946838859,0
1229,-4.98954461,0
1230,-4.295709079,0
1231,-4.509732386,0
1232,-5.149463477,0
1233,-4.642091124,0
1234,-4.282212626,0
1235,-5.448305636,0
1236,-5.069114981,0
1237,-4.209863591,0
1238,-4.028842311,0
1239,-5.419146988,0
1240,-4.236626039,0
1241,-3.077003306,0
1242,-4.556261965,0
1243,-4.627856883,0
1244,-4.711363534,0
1245,-2.939841831,0
1246,-3.340561622,0
1247,-3.983093826,0
