,PSERM average,Library
589,-0.11493481,1
590,-0.405625647,1
591,-1.399682329,1
592,0.322394898,1
593,-0.24212868,1
594,-1.531134538,1
595,-1.182595143,1
596,0.195627374,1
597,-1.917642897,1
598,-1.339203723,1
599,-0.868772333,1
600,-0.965507791,1
601,-0.895969216,1
602,-1.462648199,1
603,-1.452887769,1
604,-0.526796917,1
605,-0.424182991,1
606,0.221012442,1
607,0.019854593,1
608,-0.890195539,1
609,0.012324544,1
610,-0.674428433,1
611,-0.422829617,1
612,-0.541145528,1
613,0.515649238,1
614,-0.443489291,1
615,-0.42345222,1
616,-0.953657813,1
617,-1.053357131,1
618,-2.401242724,1
619,0.765254002,1
620,-1.217450368,1
621,-0.419070364,1
622,-0.497533102,1
623,-0.554268561,1
624,0.180687159,1
625,-1.323632364,1
626,-1.295318876,1
627,0.964029034,1
628,-0.753776627,1
629,-0.756718134,1
630,0.482758846,1
631,-1.049162773,1
632,-0.069628666,1
633,-0.179127467,1
634,0.090389497,1
635,-0.231138084,1
636,-0.626323781,1
637,-0.73875272,1
638,-1.508629474,1
639,-0.924410613,1
640,-0.463042367,1
641,-1.089989947,1
642,0.695059568,1
643,-1.499028826,1
644,-0.486692323,1
645,-1.24311137,1
646,-1.965938703,1
647,0.237147168,1
648,0.081296155,1
649,-0.14366079,1
650,-0.896545226,1
651,-0.214782009,1
652,-0.597562552,1
653,-0.851926131,1
654,-0.246579042,1
655,-0.27297494,1
656,0.131853687,1
657,-0.227051093,1
658,-0.157479594,1
659,-1.332025328,1
660,-0.372607326,1
661,-0.658782645,1
662,-0.537119578,1
663,-0.713778617,1
664,-1.176580373,1
665,-0.619640685,1
666,-0.522074947,1
667,-0.87666489,1
668,-0.450741795,1
669,0.352567505,1
670,0.206538679,1
671,-1.221657066,1
672,-1.087954452,1
673,0.369588709,1
674,0.064111307,1
675,-1.294873869,1
676,-1.051504846,1
677,-1.237503124,1
678,-0.512230497,1
679,-0.961670263,1
680,-1.556011812,1
681,-1.37144584,1
682,-0.130380171,1
683,-0.291989222,1
684,-1.600840488,1
685,-0.309012182,1
686,-0.274322486,1
687,0.413710395,1
688,0.576494238,1
689,0.582347639,1
690,0.443995424,1
691,-0.246094283,1
692,-0.440810795,1
693,-0.71712061,1
694,-0.61800551,1
695,-1.057142916,1
696,-1.735752203,1
697,-1.652727271,1
698,-0.702677602,1
699,-0.367248156,1
700,-0.583330117,1
701,-1.924924785,1
702,-1.283100928,1
703,0.699016826,1
704,0.594187603,1
705,-0.006051508,1
706,-0.777547521,1
707,-0.518134616,1
708,-0.748130402,1
709,0.565024394,1
710,0.26717553,1
711,-0.377445178,1
712,-0.868268762,1
713,-0.386049769,1
714,-0.751212641,1
715,0.091469951,1
716,-0.44654548,1
717,0.070370917,1
718,-0.478190192,1
719,-0.942976776,1
720,0.551566508,1
721,0.891618952,1
722,-0.867134573,1
723,-1.065118421,1
724,-0.838213062,1
725,0.674040706,1
726,-1.398600619,1
727,-0.759976267,1
728,0.22727541,1
729,-0.017124957,1
730,-0.12779527,1
731,-0.684155021,1
732,-0.510430689,1
733,-1.140676064,1
734,-0.160987797,1
735,-0.507911623,1
736,-0.37375277,1
737,-1.350216274,1
738,0.364150721,1
739,-0.984532419,1
740,-0.869334065,1
741,-1.145738628,1
742,-0.579389128,1
743,0.649808383,1
744,-0.919226006,1
745,-1.361751188,1
746,-0.127073147,1
747,-1.062822954,1
748,-0.391025734,1
749,-1.017917843,1
750,-0.392146665,1
751,-0.163468327,1
752,-1.010885845,1
753,-1.687689905,1
754,-1.526321948,1
755,-1.276207472,1
756,-0.891218471,1
757,-0.887063736,1
758,-0.589567883,1
759,-1.052818695,1
760,-0.68114934,1
761,-1.44859301,1
762,-1.469154123,1
763,0.509348182,1
764,-0.659444485,1
765,0.155487999,1
766,-1.260515831,1
767,-0.138083642,1
768,-0.848708291,1
769,0.152363005,1
770,-0.81664469,1
771,-1.022649485,1
772,-0.60050334,1
773,-1.033158668,1
774,-0.935092147,1
775,0.851088843,1
776,-0.22121615,1
777,0.520583543,1
778,-1.43417772,1
779,0.309885711,1
780,0.085912595,1
781,-1.952514657,1
782,0.4110606,1
783,-0.338808434,1
784,-1.628192292,1
785,-1.314408403,1
786,-0.548931155,1
787,0.549214156,1
788,-0.356875325,1
789,-0.913869791,1
790,-1.982941269,1
791,-0.812084289,1
792,-1.471503057,1
793,-1.142561482,1
794,-0.656198834,1
795,-1.157974449,1
796,-0.691598934,1
797,-0.692521332,1
